2018-12-25 06:19:31,"b""RT @KaitMarieox: Last night at the Trump rally in PA, a liberal protester touched me against my consent and said he'd throw me on the groun\xe2\x80\xa6"""
2018-12-25 06:19:27,"b'While this is a great piece talking about the #MeToo movement in parts of Asia, where is India? How long are mainst\xe2\x80\xa6 https://t.co/NyryQ05iAo'"
2018-12-25 06:19:24,b'RT @organicpoison23: Yamanashi University Environmental Dynamics Laboratory Student Bijay Shakya drug raped me.  He took advantage of me se\xe2\x80\xa6'
2018-12-25 06:17:50,"b'RT @MenRightsIndia: ""Taken cognisance""! Every women\'s NGO or cell believes they are not less than a magistrate court \xf0\x9f\x98\x80\n\n#MeToo fail https:/\xe2\x80\xa6'"
2018-12-25 06:17:19,b'RT @MunnaJazzbaati: The only reason this #FraudNaari came forward with truth is she because she is afraid of going to jail.\n\nIn the afterma\xe2\x80\xa6'
2018-12-25 06:17:04,"b'RT @AuthorJoeNBrown: @Dearie16 Hey, Carol. Are you ready for the holidays? #MeToo. (The #Obamas are the BEST #ChristmasWish we could have).\xe2\x80\xa6'"
2018-12-25 06:16:40,"b'RT @jgmacleodauthor: My novel, Abalone, traces the courageous journey of the MC as she navigates the impact of relationship violence. https\xe2\x80\xa6'"
2018-12-25 06:16:10,b'RT @organicpoison23: Yamanashi University Environmental Dynamics Laboratory Student Bijay Shakya drug raped me.  He took advantage of me se\xe2\x80\xa6'
2018-12-25 06:15:33,b'RT @RawStory: Internet unloads on Kevin Spacey for releasing bizarre \xe2\x80\x98House of Cards\xe2\x80\x99 video amid #MeToo felony \xe2\x80\x94 but no apology https://t.c\xe2\x80\xa6'
2018-12-25 06:15:14,"b""RT @DeepikaBhardwaj: IMPORTANT : My DMs are open. Let's hear #HimToo #MenToo and the #MeToo stories of Men. Tell me about cases where you a\xe2\x80\xa6"""
2018-12-25 06:15:05,"b'RT @TheAdvocateMag: At 21, Kaia Naadira (@_SBProduction) is already making films that uplift trans, queer, and other historically marginali\xe2\x80\xa6'"
2018-12-25 06:15:03,b'@BaysHoldren @ssing @NaomiMartin Maybe be is still traumatized? Still embarrassed? Still scared? Jfc people really\xe2\x80\xa6 https://t.co/v8d3GYCR7D'
2018-12-25 06:15:01,"b'Academy Award-winning actor, #KevinSpacey of #HouseOfCards fame to be arraigned next month, for alleged sexual hara\xe2\x80\xa6 https://t.co/V6VM3rBpCe'"
